"Title","Link"
"A Physics-Informed Neural Network for the Prediction of Unmanned Surface Vehicle Dynamics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123416782&doi=10.3390%2fjmse10020148&partnerID=40&md5=e84fe95ed9cb89e9516c7a65bb80ecc9"
"Recent global decline in rainfall interception loss due to altered rainfall regimes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143645913&doi=10.1038%2fs41467-022-35414-y&partnerID=40&md5=884ce3d216ab75dda4010b87109f5f07"
"Orthogonal grid physics-informed neural networks: A neural network-based simulation tool for advection-diffusion-reaction problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133966919&doi=10.1063%2f5.0095536&partnerID=40&md5=9eac450485ba12af0d55a21e57439209"
"Regularization, bayesian inference, and machine learning methods for inverse problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121261555&doi=10.3390%2fe23121673&partnerID=40&md5=852fa53a6ab9a9ab6cc5638bee38864c"
"Inferring vortex induced vibrations of flexible cylinders using physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116564949&doi=10.1016%2fj.jfluidstructs.2021.103367&partnerID=40&md5=d74b8e07a35be2d97ca554b2a95bb800"
"Physics-informed deep learning for data-driven solutions of computational fluid dynamics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123500878&doi=10.1007%2fs11814-021-0979-x&partnerID=40&md5=ead056a4bab49ff8005eee9d5aa70628"
"Enforcing exact physics in scientific machine learning: A data-driven exterior calculus on graphs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124410208&doi=10.1016%2fj.jcp.2022.110969&partnerID=40&md5=12440773fb8efc16f5dfbd54419b9143"
"Deep learning based on PINN for solving 2 DOF vortex induced vibration of cylinder","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116500916&doi=10.1016%2fj.oceaneng.2021.109932&partnerID=40&md5=b35c7f72edbb390618f4b91111465bed"
"Combined state and parameter estimation in level-set methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072625880&doi=10.1016%2fj.jcp.2019.108950&partnerID=40&md5=563d3c55a7cb91095db5e9f642d72c75"
"Physics-informed neural networks for myocardial perfusion MRI quantification","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126279778&doi=10.1016%2fj.media.2022.102399&partnerID=40&md5=58d56c916b0414381da6fc887992cc60"
"Applying physics informed neural network for flow data assimilation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099075052&doi=10.1007%2fs42241-020-0077-2&partnerID=40&md5=30f63dc36e391587e9e2c4c800ca269e"
"Physics-Informed Evolutionary Strategy Based Control for Mitigating Delayed Voltage Recovery","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120884274&doi=10.1109%2fTPWRS.2021.3132328&partnerID=40&md5=65ba450e8d4ed7c23d90ea4a661b0a85"
"Wave-packet behaviors of the defocusing nonlinear Schrödinger equation based on the modified physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119068470&doi=10.1063%2f5.0067260&partnerID=40&md5=24b3aa785614ed205a67b262b2a7f0ac"
"PDE-NetGen 1.0: From symbolic partial differential equation (PDE) representations of physical processes to trainable neural network representations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090367480&doi=10.5194%2fgmd-13-3373-2020&partnerID=40&md5=c5bbed2a967fd3493583a43cdc4a1874"
"Deep neural network methods for solving forward and inverse problems of time fractional diffusion equations with conformable derivative","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136521763&doi=10.1016%2fj.neucom.2022.08.030&partnerID=40&md5=bcfffc3c32b643ca8e7203db155c13db"
"Modular machine learning-based elastoplasticity: Generalization in the context of limited data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147853229&doi=10.1016%2fj.cma.2023.115930&partnerID=40&md5=67d4a639a4ec159c002deae4ce42cc25"
"Scalable algorithms for physics-informed neural and graph networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133565745&doi=10.1017%2fdce.2022.24&partnerID=40&md5=f6c6d4dca5aa7db052abf9c49332c77d"
"Anisotropic eikonal solution using physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104826106&doi=10.1190%2fsegam2020-3423159.1&partnerID=40&md5=42508c421a644223f9099176d307d3cf"
"Learning nonlinear dynamics with behavior ordinary/partial/system of the differential equations: looking through the lens of orthogonal neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100639394&doi=10.1007%2fs00366-021-01297-8&partnerID=40&md5=330832732fc88b456effbeafe16018b1"
"EP-PINNs: Cardiac Electrophysiology Characterisation Using Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175529262&doi=10.3389%2ffcvm.2021.768419&partnerID=40&md5=763b11ca09151f77d690c48f4c8eda0b"
"A Review of Physics-Informed Machine Learning in Fluid Mechanics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149720311&doi=10.3390%2fen16052343&partnerID=40&md5=c0853770ac5acea3b82ef2afb8f0514c"
"DeepPhysics: A physics aware deep learning framework for real-time simulation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126274822&doi=10.1002%2fnme.6943&partnerID=40&md5=905bc834504bece70697f9dcd1b22d14"
"Wavefield reconstruction inversion via machine learned functions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095510872&doi=10.1190%2fsegam2020-3427351.1&partnerID=40&md5=1f3050bfc183cef785ef7eeca4972e65"
"Physics-Informed Deep Neural Network for Inhomogeneous Magnetized Plasma Parameter Inversion","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124744984&doi=10.1109%2fLAWP.2022.3149889&partnerID=40&md5=7b15ff44b36fdebd77f28a6f17f08bbf"
"Physics-enhanced deep learning methods for modelling and simulating flow fields; [物理增强的流场深度学习建模与模拟方法]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119400121&doi=10.6052%2f0459-1879-21-373&partnerID=40&md5=4a123252db4938109b819545ae3b1acc"
"The scaling of physics-informed machine learning with data and dimensions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091971452&doi=10.1016%2fj.csfx.2020.100046&partnerID=40&md5=57af475d369c8ed6524c3ab143ac04aa"
"Multiscale Physics-Informed Neural Networks for Stiff Chemical Kinetics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141635625&doi=10.1021%2facs.jpca.2c06513&partnerID=40&md5=d39a2c687c9d41ded31f158001e47c73"
"Surrogate modeling for neutron diffusion problems based on conservative physics-informed neural networks with boundary conditions enforcement","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132242070&doi=10.1016%2fj.anucene.2022.109234&partnerID=40&md5=4d5fd39074bdb443492a48d080eacfc0"
"Data-driven prediction of grain boundary segregation and disordering in high-entropy alloys in a 5D space","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125882319&doi=10.1039%2fd1mh01204e&partnerID=40&md5=6419df868d62a37a2f9b71a3207bea00"
"State estimation in minimal turbulent channel flow: A comparative study of 4DVar and PINN","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142720108&doi=10.1016%2fj.ijheatfluidflow.2022.109073&partnerID=40&md5=21305a4f4aa72f2100b0459c21a3bfd9"
"Deep Learning for Computational Hemodynamics: A Brief Review of Recent Advances","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132203654&doi=10.3390%2ffluids7060197&partnerID=40&md5=c5ec1dde2e580971c1ac862ba86f10a7"
"Harnessing deep learning for physics-informed prediction of composite strength with microstructural uncertainties","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108359691&doi=10.1016%2fj.commatsci.2021.110663&partnerID=40&md5=e0ed4d594db4936f16bb9edb2224b073"
"Wind turbine main bearing fatigue life estimation with physics-informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083981165&doi=10.36001%2fphmconf.2019.v11i1.807&partnerID=40&md5=2c75133b50eaec3f47e6f18f3d83dd22"
"Neural networks enforcing physical symmetries in nonlinear dynamical lattices: The case example of the Ablowitz–Ladik model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127465933&doi=10.1016%2fj.physd.2022.133264&partnerID=40&md5=f3278d238fb9a694bf0e0e6a7be3fc24"
"A physics-informed data-driven model for landslide susceptibility assessment in the Three Gorges Reservoir area","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158845805&doi=10.1016%2fj.gsf.2023.101621&partnerID=40&md5=fe0d2fa6e28aa3d12f6717f5cd193f00"
"Thermal fluid fields reconstruction for nanofluids convection based on physics-informed deep learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134563888&doi=10.1038%2fs41598-022-16463-1&partnerID=40&md5=70aa02352ed15e83c76e0f2f814a990f"
"Physics-informed ensemble learning for online joint strength prediction in ultrasonic metal welding","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133153697&doi=10.1016%2fj.ymssp.2022.109473&partnerID=40&md5=54191131af6b28bbfdf914022970c448"
"Deep structured neural networks for turbulence closure modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126111071&doi=10.1063%2f5.0083074&partnerID=40&md5=f87310642367cddc2717bd4ba2e5a2eb"
"Data-Driven Inference of the Mechanics of Slip Along Glacier Beds Using Physics-Informed Neural Networks: Case Study on Rutford Ice Stream, Antarctica","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119872298&doi=10.1029%2f2021MS002621&partnerID=40&md5=4999c732711226fe6b25e14191a3b738"
"Physics-informed brain MRI segmentation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075647010&doi=10.1007%2f978-3-030-32778-1_11&partnerID=40&md5=c6faaef322b5b3183ce6de602514320c"
"CIDER: An Expressive, Nonlocal Feature Set for Machine Learning Density Functionals with Exact Constraints","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126083815&doi=10.1021%2facs.jctc.1c00904&partnerID=40&md5=816631eb807dd292754f8744143db6d3"
"Physics Informed Deep Reinforcement Learning for Aircraft Conflict Resolution","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105844606&doi=10.1109%2fTITS.2021.3077572&partnerID=40&md5=79760cbd27fcfd3f59bb3427551b5256"
"Error analysis for physics-informed neural networks (PINNs) approximating Kolmogorov PDEs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142139952&doi=10.1007%2fs10444-022-09985-9&partnerID=40&md5=5f2a7e61e176cbd4c1aada4b993161b6"
"Elasticity imaging using physics-informed neural networks: Spatial discovery of elastic modulus and Poisson's ratio","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143598407&doi=10.1016%2fj.actbio.2022.11.024&partnerID=40&md5=c2c19ed163bc721d492c37a2ddbab897"
"Machine Learning Predicts the Timing and Shear Stress Evolution of Lab Earthquakes Using Active Seismic Monitoring of Fault Zone Processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111475219&doi=10.1029%2f2020JB021588&partnerID=40&md5=8ed5023216dd9900a67f25e0b69d7124"
"Transfer learning based physics-informed neural networks for solving inverse problems in engineering structures under different loading scenarios","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145018866&doi=10.1016%2fj.cma.2022.115852&partnerID=40&md5=df4dc3f9a12e492fcc25484c6fb292e4"
"Can Transfer Neuroevolution Tractably Solve Your Differential Equations?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104394489&doi=10.1109%2fMCI.2021.3061854&partnerID=40&md5=60c4a5463aaf73b39c2c810f5f04b18d"
"ParSNIP: Generative Models of Transient Light Curves with Physics-enabled Deep Learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120828478&doi=10.3847%2f1538-3881%2fac2a2d&partnerID=40&md5=d37bfe9b624c3288d7606d4a4fd23865"
"Physics-informed neural networks combined with polynomial interpolation to solve nonlinear partial differential equations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144427926&doi=10.1016%2fj.camwa.2022.12.008&partnerID=40&md5=198ea321643ae517d6307ba460265270"
"Learning about objects by learning to interact with them","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101268228&partnerID=40&md5=5024acef81893f4dd9d251dda7140665"
"Physics-Informed Neural Networks for Solving Parametric Magnetostatic Problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131746235&doi=10.1109%2fTEC.2022.3180295&partnerID=40&md5=ce5862c06c4075795beeea51b3cec627"
"Physics-Informed Machine Learning for Degradation Modeling of an Electro-Hydrostatic Actuator System","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140143667&doi=10.1016%2fj.ress.2022.108898&partnerID=40&md5=d1eacaecc2a41c47b6a3cb9538070f05"
"A physics-informed Run-to-Run control framework for semiconductor manufacturing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084931453&doi=10.1016%2fj.eswa.2020.113424&partnerID=40&md5=40734d6d9ffc09b1498a8979d518b769"
"Physics-informed surrogate modeling for hydro-fracture geometry prediction based on deep learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130376174&doi=10.1016%2fj.energy.2022.124139&partnerID=40&md5=ed816d103335d8980e9002352681cec6"
"Deep learning-accelerated computational framework based on Physics Informed Neural Network for the solution of linear elasticity","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150919497&doi=10.1016%2fj.neunet.2023.03.014&partnerID=40&md5=9106282b1030c371067b1b6600e05088"
"Physics-informed neural networks for solving inverse problems of nonlinear biot's equations: Batch training","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091778919&partnerID=40&md5=afc4ca7f14a2518d02d9fd2d520d9080"
"Learning ergodic averages in chaotic systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087276791&doi=10.1007%2f978-3-030-50433-5_10&partnerID=40&md5=bee5908c322c5d6d618e4b0bcb95f39c"
"Neural Networks with Physics-Informed Architectures and Constraints for Dynamical Systems Modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163789991&partnerID=40&md5=32a509c9464d083ed441edd6412648f6"
"Physics-informed neural networks approach for 1D and 2D Gray-Scott systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130735872&doi=10.1186%2fs40323-022-00219-7&partnerID=40&md5=10cb15fbe3293719ca50d6abdb9906ac"
"Mosaic flows: A transferable deep learning framework for solving PDEs on unseen domains","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122446274&doi=10.1016%2fj.cma.2021.114424&partnerID=40&md5=15664de97f705aa126c7a5e876a4fd70"
"Physics-informed deep learning for modelling particle aggregation and breakage processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111316262&doi=10.1016%2fj.cej.2021.131220&partnerID=40&md5=298a5cead6ca892c349ee27e4b59bf83"
"A physics-informed dynamic deep autoencoder for accurate state-of-health prediction of lithium-ion battery","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129334222&doi=10.1007%2fs00521-022-07291-5&partnerID=40&md5=36352fe5f1c0542866806840c037c940"
"Toward improved lumped groundwater level predictions at catchment scale: Mutual integration of water balance mechanism and deep learning method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139037756&doi=10.1016%2fj.jhydrol.2022.128495&partnerID=40&md5=d563bdfd16af94eb26122774d6e0aef9"
"Physics-Informed Neural Network Solution of Thermo-Hydro-Mechanical Processes in Porous Media","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138238005&doi=10.1061%2f%28ASCE%29EM.1943-7889.0002156&partnerID=40&md5=a0df6b4a5e42c3dc05e058736883611c"
"Modeling of the Forward Wave Propagation Using Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122865381&doi=10.1109%2fIUS52206.2021.9593574&partnerID=40&md5=abcd70ffdffa94f95e9f8418ad53613a"
"Robust discovery of partial differential equations in complex situations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116391347&doi=10.1103%2fPhysRevResearch.3.033270&partnerID=40&md5=09772ea772b8161acff2a8683920b03f"
"Physics-Informed Neural Networks for rarefied-gas dynamics: Poiseuille flow in the BGK approximation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130684976&doi=10.1007%2fs00033-022-01767-z&partnerID=40&md5=80f819a42bd26ee70c3594d52b950199"
"Physics-Informed Recurrent Neural Networks for Soft Pneumatic Actuators","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132014941&doi=10.1109%2fLRA.2022.3178496&partnerID=40&md5=433840dfa78623928309ce5789c98f30"
